subj_id,qual_col,measure,row,Name,TextResp1,TextResp2,correctPermissive1,correctPermissive2
R_81i04UQTtFxOXlz,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(6),NameResp_TEXT,6,stroller,brawl,brawl,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(6),NameResp_TEXT,6,stroller,little people,little people,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(6),NameResp_TEXT,6,stroller,witch,witch,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(6),NameResp_TEXT,6,stroller,bulldog,bulldog,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(6),NameResp_TEXT,6,stroller,faces,faces,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(6),NameResp_TEXT,6,stroller,fish,fish,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(6),NameResp_TEXT,6,stroller,forest,forest,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(6),NameResp_TEXT,6,stroller,a weird creature in the center,a weird creature in the center,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(6),NameResp_TEXT,6,stroller,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(7),NameResp_TEXT,7,hammer,wrench,wrench,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(7),NameResp_TEXT,7,hammer,bat,bat,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(7),NameResp_TEXT,7,hammer,a log in water,a log in water,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(7),NameResp_TEXT,7,hammer,walking stick,walking stick,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,metal rod,metal rod,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(7),NameResp_TEXT,7,hammer,Flashlight,Flashlight,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(7),NameResp_TEXT,7,hammer,cane,cane,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(7),NameResp_TEXT,7,hammer,piccolo,piccolo,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,baton,baton,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,flute,flute,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,satellite in space,satellite in space,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,sea horse ,sea horse ,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(7),NameResp_TEXT,7,hammer,plane,plane,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(7),NameResp_TEXT,7,hammer,rain,rain,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(7),NameResp_TEXT,7,hammer,rifle,rifle,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(7),NameResp_TEXT,7,hammer,battle,battle,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(7),NameResp_TEXT,7,hammer,canoe,canoe,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(7),NameResp_TEXT,7,hammer,,,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(7),NameResp_TEXT,7,hammer,snow and a lightsaber,snow and a lightsaber,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer,hammer,1,1
R_8nQqGUmR9MT1CTP,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_0NWkLPKVngfskaV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_eFBfDt4acLjjVQh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_9movxfJr3JHx4c5,NameResp_TEXT(8),NameResp_TEXT,8,camera,tool,tool,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,old fashioned camera ,0,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(8),NameResp_TEXT,8,camera,something in a puddle,something in a puddle,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_02GRIQd5MDRenPf,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_bjv98vU4STp6zQx,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(8),NameResp_TEXT,8,camera,mask,mask,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera,camera,1,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(8),NameResp_TEXT,8,camera,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(9),NameResp_TEXT,9,airplane,a man singing along with a record player,a man singing along with a record player,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(9),NameResp_TEXT,9,airplane,cat with kittens,cat with kittens,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(9),NameResp_TEXT,9,airplane,clown,clown,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(9),NameResp_TEXT,9,airplane,aliens,aliens,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(9),NameResp_TEXT,9,airplane,fetus,fetus,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,The green typical aliens you would see in cartoons,The green typical aliens you would see in cartoons,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(9),NameResp_TEXT,9,airplane,chicken death,chicken death,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(9),NameResp_TEXT,9,airplane,Chess Set,Chess Set,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,baby human/baby rabbit,baby human/baby rabbit,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,monster,monster,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(9),NameResp_TEXT,9,airplane,wrench,wrench,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,bunny,bunny,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(9),NameResp_TEXT,9,airplane,gnome,gnome,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(9),NameResp_TEXT,9,airplane,faces,faces,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(9),NameResp_TEXT,9,airplane,dragon,dragon,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(9),NameResp_TEXT,9,airplane,kids and animals,kids and animals,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(9),NameResp_TEXT,9,airplane,cats,cats,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(9),NameResp_TEXT,9,airplane,babies,babies,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(9),NameResp_TEXT,9,airplane,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_0NWkLPKVngfskaV,NameResp_TEXT(10),NameResp_TEXT,10,socks,zebra,zebra,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(10),NameResp_TEXT,10,socks,a park,a park,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(10),NameResp_TEXT,10,socks,lawn chairs,lawn chairs,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(10),NameResp_TEXT,10,socks,two beach benches people lay out on,two beach benches people lay out on,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(10),NameResp_TEXT,10,socks,beach chairs,beach chairs,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_81i04UQTtFxOXlz,NameResp_TEXT(10),NameResp_TEXT,10,socks,two snails side by side ,two snails side by side ,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(10),NameResp_TEXT,10,socks,person playing piano,person playing piano,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(10),NameResp_TEXT,10,socks,lobsters,lobsters,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(10),NameResp_TEXT,10,socks,lawn chairs,lawn chairs,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(10),NameResp_TEXT,10,socks,frog,frog,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(10),NameResp_TEXT,10,socks,execution via electric shock,execution via electric shock,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(10),NameResp_TEXT,10,socks,two animals side by side,two animals side by side,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(10),NameResp_TEXT,10,socks,catepillar,catepillar,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(10),NameResp_TEXT,10,socks,skeleton,skeleton,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(10),NameResp_TEXT,10,socks,stairs,stairs,0,0
R_bjv98vU4STp6zQx,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(10),NameResp_TEXT,10,socks,feet,two feet,1,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_aWcEn0nidpymQER,NameResp_TEXT(10),NameResp_TEXT,10,socks,seals ,seals ,0,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks,socks,1,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(10),NameResp_TEXT,10,socks,two lounge chairs,two lounge chairs,0,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(10),NameResp_TEXT,10,socks,,,0,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_0NWkLPKVngfskaV,NameResp_TEXT(11),NameResp_TEXT,11,glove,man,man,0,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_5uoQgdmI1psnW97,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(11),NameResp_TEXT,11,glove,a dog again,a dog again,0,0
R_03dyKKqahwimd1z,NameResp_TEXT(11),NameResp_TEXT,11,glove,alligator,alligator,0,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(11),NameResp_TEXT,11,glove,pizza,pizza,0,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(11),NameResp_TEXT,11,glove,glove,love,0,0
R_81i04UQTtFxOXlz,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_aflUaQ1v901DTZb,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9movxfJr3JHx4c5,NameResp_TEXT(11),NameResp_TEXT,11,glove,blossoming flowers,blossoming flowers,0,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(11),NameResp_TEXT,11,glove,forest,forest,0,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(11),NameResp_TEXT,11,glove,face,face,0,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(11),NameResp_TEXT,11,glove,monkey,monkey,0,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(11),NameResp_TEXT,11,glove,high heel,high heel,0,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9KSFfd62afsuieF,NameResp_TEXT(11),NameResp_TEXT,11,glove,llama,llama,0,0
R_02GRIQd5MDRenPf,NameResp_TEXT(11),NameResp_TEXT,11,glove,fist,fist,1,0
R_bjv98vU4STp6zQx,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(11),NameResp_TEXT,11,glove,face,face,0,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
R_cGTSCS88UP99f0x,NameResp_TEXT(11),NameResp_TEXT,11,glove,part of face,part of face,0,0
R_6ujqTETwTzRExX7,NameResp_TEXT(11),NameResp_TEXT,11,glove,a girl,a girl,0,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(11),NameResp_TEXT,11,glove,,,0,0
