subj_id,qual_col,TextResp,measure,row,Name
R_81xh6ldt0VxOPHL,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_9KLkobZ9kYZSzYh,NameResp_TEXT(7),metal rod,NameResp_TEXT,7,hammer
R_4T9SzDwjzOtlmrX,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_eFBfDt4acLjjVQh,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(7),Flashlight,NameResp_TEXT,7,hammer
R_3jv8dkv5pkIe4f3,NameResp_TEXT(7),cane,NameResp_TEXT,7,hammer
R_9NNGTs03HOOrLhz,NameResp_TEXT(7),Hammer,NameResp_TEXT,7,hammer
R_9QAIH8o5XKYkAFD,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_8hQIw8oM3sZtlUV,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_dbuBKRXlnjouSRD,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_81i04UQTtFxOXlz,NameResp_TEXT(7),a hammer ,NameResp_TEXT,7,hammer
R_aflUaQ1v901DTZb,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_8cU5NCG2ysTIeFf,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_9movxfJr3JHx4c5,NameResp_TEXT(7),piccolo,NameResp_TEXT,7,hammer
R_6zZuvVsaXiYicmh,NameResp_TEXT(7),baton,NameResp_TEXT,7,hammer
R_7Os34FuyUOKUtAV,NameResp_TEXT(7),flute,NameResp_TEXT,7,hammer
R_6tIMcOQsORkQnuB,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_cAPsFbVcU6FKEpT,NameResp_TEXT(7),satellite in space,NameResp_TEXT,7,hammer
R_cO0dBs5ofX0BOpT,NameResp_TEXT(7),sea horse ,NameResp_TEXT,7,hammer
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_0cuIBoqJYSnYnLT,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_9KSFfd62afsuieF,NameResp_TEXT(7),plane,NameResp_TEXT,7,hammer
R_02GRIQd5MDRenPf,NameResp_TEXT(7),rain,NameResp_TEXT,7,hammer
R_bjv98vU4STp6zQx,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_9KB1XzOy6rP7O1D,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(7),rifle,NameResp_TEXT,7,hammer
R_eDMsuefXH4Nvbhz,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_cGTSCS88UP99f0x,NameResp_TEXT(7),battle,NameResp_TEXT,7,hammer
R_6ujqTETwTzRExX7,NameResp_TEXT(7),canoe,NameResp_TEXT,7,hammer
R_1NfgfYV1GvFsWiN,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_0TiNGME0OVqJO3H,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_0ih7r0MXsn7mCSV,NameResp_TEXT(7),a hammer,NameResp_TEXT,7,hammer
R_aWcEn0nidpymQER,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_9FZPEV6r7ezLOSN,NameResp_TEXT(7),,NameResp_TEXT,7,hammer
R_6zhc96D1g2EpM2h,NameResp_TEXT(7),snow and a lightsaber,NameResp_TEXT,7,hammer
R_2a6HPCAFPrB4mIR,NameResp_TEXT(7),hammer,NameResp_TEXT,7,hammer
R_8nQqGUmR9MT1CTP,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_0NWkLPKVngfskaV,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_2tvsWbcRX5R84ap,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_1TCKelAGYh94Ppr,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_5uoQgdmI1psnW97,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_03dyKKqahwimd1z,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_4I5pqYdhVgOKFKd,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_1EWCq1k7UFauhNj,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_81xh6ldt0VxOPHL,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_9KLkobZ9kYZSzYh,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_4T9SzDwjzOtlmrX,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_eFBfDt4acLjjVQh,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(8),Camera,NameResp_TEXT,8,camera
R_3jv8dkv5pkIe4f3,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_9NNGTs03HOOrLhz,NameResp_TEXT(8),Camera,NameResp_TEXT,8,camera
R_9QAIH8o5XKYkAFD,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_8hQIw8oM3sZtlUV,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_dbuBKRXlnjouSRD,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_81i04UQTtFxOXlz,NameResp_TEXT(8),a camera ,NameResp_TEXT,8,camera
R_aflUaQ1v901DTZb,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_8cU5NCG2ysTIeFf,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_9movxfJr3JHx4c5,NameResp_TEXT(8),tool,NameResp_TEXT,8,camera
R_6zZuvVsaXiYicmh,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_7Os34FuyUOKUtAV,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_6tIMcOQsORkQnuB,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_cAPsFbVcU6FKEpT,NameResp_TEXT(8),old fashioned camera ,NameResp_TEXT,8,camera
R_cO0dBs5ofX0BOpT,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(8),something in a puddle,NameResp_TEXT,8,camera
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(8),Camera,NameResp_TEXT,8,camera
R_0cuIBoqJYSnYnLT,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_9KSFfd62afsuieF,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_02GRIQd5MDRenPf,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_bjv98vU4STp6zQx,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_9KB1XzOy6rP7O1D,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_eDMsuefXH4Nvbhz,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_cGTSCS88UP99f0x,NameResp_TEXT(8),mask,NameResp_TEXT,8,camera
R_6ujqTETwTzRExX7,NameResp_TEXT(8),Camera,NameResp_TEXT,8,camera
R_1NfgfYV1GvFsWiN,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_0TiNGME0OVqJO3H,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_0ih7r0MXsn7mCSV,NameResp_TEXT(8),a camera,NameResp_TEXT,8,camera
R_aWcEn0nidpymQER,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_9FZPEV6r7ezLOSN,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_6zhc96D1g2EpM2h,NameResp_TEXT(8),camera,NameResp_TEXT,8,camera
R_2a6HPCAFPrB4mIR,NameResp_TEXT(8),,NameResp_TEXT,8,camera
R_8nQqGUmR9MT1CTP,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_0NWkLPKVngfskaV,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_2tvsWbcRX5R84ap,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_1TCKelAGYh94Ppr,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_5uoQgdmI1psnW97,NameResp_TEXT(9),a man singing along with a record player,NameResp_TEXT,9,airplane
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(9),cat with kittens,NameResp_TEXT,9,airplane
R_03dyKKqahwimd1z,NameResp_TEXT(9),clown,NameResp_TEXT,9,airplane
R_4I5pqYdhVgOKFKd,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_1EWCq1k7UFauhNj,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_81xh6ldt0VxOPHL,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_9KLkobZ9kYZSzYh,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_4T9SzDwjzOtlmrX,NameResp_TEXT(9),aliens,NameResp_TEXT,9,airplane
R_eFBfDt4acLjjVQh,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_3jv8dkv5pkIe4f3,NameResp_TEXT(9),fetus,NameResp_TEXT,9,airplane
R_9NNGTs03HOOrLhz,NameResp_TEXT(9),The green typical aliens you would see in cartoons,NameResp_TEXT,9,airplane
R_9QAIH8o5XKYkAFD,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_8hQIw8oM3sZtlUV,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_dbuBKRXlnjouSRD,NameResp_TEXT(9),chicken death,NameResp_TEXT,9,airplane
R_81i04UQTtFxOXlz,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_aflUaQ1v901DTZb,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_8cU5NCG2ysTIeFf,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_9movxfJr3JHx4c5,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_6zZuvVsaXiYicmh,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_7Os34FuyUOKUtAV,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_6tIMcOQsORkQnuB,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(9),Chess Set,NameResp_TEXT,9,airplane
R_cAPsFbVcU6FKEpT,NameResp_TEXT(9),baby human/baby rabbit,NameResp_TEXT,9,airplane
R_cO0dBs5ofX0BOpT,NameResp_TEXT(9),monster,NameResp_TEXT,9,airplane
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(9),wrench,NameResp_TEXT,9,airplane
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_0cuIBoqJYSnYnLT,NameResp_TEXT(9),bunny,NameResp_TEXT,9,airplane
R_9KSFfd62afsuieF,NameResp_TEXT(9),gnome,NameResp_TEXT,9,airplane
R_02GRIQd5MDRenPf,NameResp_TEXT(9),faces,NameResp_TEXT,9,airplane
R_bjv98vU4STp6zQx,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_9KB1XzOy6rP7O1D,NameResp_TEXT(9),dragon,NameResp_TEXT,9,airplane
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_eDMsuefXH4Nvbhz,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_cGTSCS88UP99f0x,NameResp_TEXT(9),kids and animals,NameResp_TEXT,9,airplane
R_6ujqTETwTzRExX7,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_1NfgfYV1GvFsWiN,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_0TiNGME0OVqJO3H,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_0ih7r0MXsn7mCSV,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_aWcEn0nidpymQER,NameResp_TEXT(9),cats,NameResp_TEXT,9,airplane
R_9FZPEV6r7ezLOSN,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_6zhc96D1g2EpM2h,NameResp_TEXT(9),babies,NameResp_TEXT,9,airplane
R_2a6HPCAFPrB4mIR,NameResp_TEXT(9),,NameResp_TEXT,9,airplane
R_8nQqGUmR9MT1CTP,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_0NWkLPKVngfskaV,NameResp_TEXT(10),zebra,NameResp_TEXT,10,socks
R_2tvsWbcRX5R84ap,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_1TCKelAGYh94Ppr,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_5uoQgdmI1psnW97,NameResp_TEXT(10),a park,NameResp_TEXT,10,socks
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_03dyKKqahwimd1z,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_4I5pqYdhVgOKFKd,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_1EWCq1k7UFauhNj,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_81xh6ldt0VxOPHL,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_9KLkobZ9kYZSzYh,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_4T9SzDwjzOtlmrX,NameResp_TEXT(10),lawn chairs,NameResp_TEXT,10,socks
R_eFBfDt4acLjjVQh,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_3jv8dkv5pkIe4f3,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_9NNGTs03HOOrLhz,NameResp_TEXT(10),two beach benches people lay out on,NameResp_TEXT,10,socks
R_9QAIH8o5XKYkAFD,NameResp_TEXT(10),beach chairs,NameResp_TEXT,10,socks
R_8hQIw8oM3sZtlUV,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_dbuBKRXlnjouSRD,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_81i04UQTtFxOXlz,NameResp_TEXT(10),two snails side by side ,NameResp_TEXT,10,socks
R_aflUaQ1v901DTZb,NameResp_TEXT(10),person playing piano,NameResp_TEXT,10,socks
R_8cU5NCG2ysTIeFf,NameResp_TEXT(10),lobsters,NameResp_TEXT,10,socks
R_9movxfJr3JHx4c5,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_6zZuvVsaXiYicmh,NameResp_TEXT(10),lawn chairs,NameResp_TEXT,10,socks
R_7Os34FuyUOKUtAV,NameResp_TEXT(10),frog,NameResp_TEXT,10,socks
R_6tIMcOQsORkQnuB,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(10),execution via electric shock,NameResp_TEXT,10,socks
R_cAPsFbVcU6FKEpT,NameResp_TEXT(10),two animals side by side,NameResp_TEXT,10,socks
R_cO0dBs5ofX0BOpT,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_0cuIBoqJYSnYnLT,NameResp_TEXT(10),catepillar,NameResp_TEXT,10,socks
R_9KSFfd62afsuieF,NameResp_TEXT(10),skeleton,NameResp_TEXT,10,socks
R_02GRIQd5MDRenPf,NameResp_TEXT(10),stairs,NameResp_TEXT,10,socks
R_bjv98vU4STp6zQx,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_9KB1XzOy6rP7O1D,NameResp_TEXT(10),socs,NameResp_TEXT,10,socks
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_eDMsuefXH4Nvbhz,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_cGTSCS88UP99f0x,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_6ujqTETwTzRExX7,NameResp_TEXT(10),two feet,NameResp_TEXT,10,socks
R_1NfgfYV1GvFsWiN,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_0TiNGME0OVqJO3H,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_0ih7r0MXsn7mCSV,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_aWcEn0nidpymQER,NameResp_TEXT(10),seals ,NameResp_TEXT,10,socks
R_9FZPEV6r7ezLOSN,NameResp_TEXT(10),socks,NameResp_TEXT,10,socks
R_6zhc96D1g2EpM2h,NameResp_TEXT(10),two lounge chairs,NameResp_TEXT,10,socks
R_2a6HPCAFPrB4mIR,NameResp_TEXT(10),,NameResp_TEXT,10,socks
R_8nQqGUmR9MT1CTP,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_0NWkLPKVngfskaV,NameResp_TEXT(11),man,NameResp_TEXT,11,glove
R_2tvsWbcRX5R84ap,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_1TCKelAGYh94Ppr,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_5uoQgdmI1psnW97,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(11),a dog again,NameResp_TEXT,11,glove
R_03dyKKqahwimd1z,NameResp_TEXT(11),alligator,NameResp_TEXT,11,glove
R_4I5pqYdhVgOKFKd,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_1EWCq1k7UFauhNj,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_81xh6ldt0VxOPHL,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9KLkobZ9kYZSzYh,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_4T9SzDwjzOtlmrX,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_eFBfDt4acLjjVQh,NameResp_TEXT(11),pizza,NameResp_TEXT,11,glove
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_3jv8dkv5pkIe4f3,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9NNGTs03HOOrLhz,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9QAIH8o5XKYkAFD,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_8hQIw8oM3sZtlUV,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_dbuBKRXlnjouSRD,NameResp_TEXT(11),love,NameResp_TEXT,11,glove
R_81i04UQTtFxOXlz,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_aflUaQ1v901DTZb,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_8cU5NCG2ysTIeFf,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9movxfJr3JHx4c5,NameResp_TEXT(11),blossoming flowers,NameResp_TEXT,11,glove
R_6zZuvVsaXiYicmh,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_7Os34FuyUOKUtAV,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_6tIMcOQsORkQnuB,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(11),forest,NameResp_TEXT,11,glove
R_cAPsFbVcU6FKEpT,NameResp_TEXT(11),face,NameResp_TEXT,11,glove
R_cO0dBs5ofX0BOpT,NameResp_TEXT(11),monkey,NameResp_TEXT,11,glove
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(11),high heel,NameResp_TEXT,11,glove
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_0cuIBoqJYSnYnLT,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9KSFfd62afsuieF,NameResp_TEXT(11),llama,NameResp_TEXT,11,glove
R_02GRIQd5MDRenPf,NameResp_TEXT(11),fist,NameResp_TEXT,11,glove
R_bjv98vU4STp6zQx,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_9KB1XzOy6rP7O1D,NameResp_TEXT(11),face,NameResp_TEXT,11,glove
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_eDMsuefXH4Nvbhz,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_cGTSCS88UP99f0x,NameResp_TEXT(11),part of face,NameResp_TEXT,11,glove
R_6ujqTETwTzRExX7,NameResp_TEXT(11),a girl,NameResp_TEXT,11,glove
R_1NfgfYV1GvFsWiN,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_0TiNGME0OVqJO3H,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_0ih7r0MXsn7mCSV,NameResp_TEXT(11),a lion,NameResp_TEXT,11,glove
R_aWcEn0nidpymQER,NameResp_TEXT(11),waiter,NameResp_TEXT,11,glove
R_9FZPEV6r7ezLOSN,NameResp_TEXT(11),high heels,NameResp_TEXT,11,glove
R_6zhc96D1g2EpM2h,NameResp_TEXT(11),a high heeled shoe,NameResp_TEXT,11,glove
R_2a6HPCAFPrB4mIR,NameResp_TEXT(11),,NameResp_TEXT,11,glove
R_8nQqGUmR9MT1CTP,NameResp_TEXT(12),cake,NameResp_TEXT,12,cake
R_0NWkLPKVngfskaV,NameResp_TEXT(12),leaf,NameResp_TEXT,12,cake
R_2tvsWbcRX5R84ap,NameResp_TEXT(12),sun,NameResp_TEXT,12,cake
R_1TCKelAGYh94Ppr,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_5uoQgdmI1psnW97,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_03dyKKqahwimd1z,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_4I5pqYdhVgOKFKd,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_1EWCq1k7UFauhNj,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_81xh6ldt0VxOPHL,NameResp_TEXT(12),hat,NameResp_TEXT,12,cake
R_9KLkobZ9kYZSzYh,NameResp_TEXT(12),cake,NameResp_TEXT,12,cake
R_4T9SzDwjzOtlmrX,NameResp_TEXT(12),donut,NameResp_TEXT,12,cake
R_eFBfDt4acLjjVQh,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_3jv8dkv5pkIe4f3,NameResp_TEXT(12),muffin,NameResp_TEXT,12,cake
R_9NNGTs03HOOrLhz,NameResp_TEXT(12),pizza,NameResp_TEXT,12,cake
R_9QAIH8o5XKYkAFD,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_8hQIw8oM3sZtlUV,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_dbuBKRXlnjouSRD,NameResp_TEXT(12),a hat,NameResp_TEXT,12,cake
R_81i04UQTtFxOXlz,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_aflUaQ1v901DTZb,NameResp_TEXT(12),stove,NameResp_TEXT,12,cake
R_8cU5NCG2ysTIeFf,NameResp_TEXT(12),pomegranate,NameResp_TEXT,12,cake
R_9movxfJr3JHx4c5,NameResp_TEXT(12),cake,NameResp_TEXT,12,cake
R_6zZuvVsaXiYicmh,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_7Os34FuyUOKUtAV,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_6tIMcOQsORkQnuB,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(12),sno globe on chair,NameResp_TEXT,12,cake
R_cAPsFbVcU6FKEpT,NameResp_TEXT(12),close up man's face with eyepatch,NameResp_TEXT,12,cake
R_cO0dBs5ofX0BOpT,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_0cuIBoqJYSnYnLT,NameResp_TEXT(12),sponge,NameResp_TEXT,12,cake
R_9KSFfd62afsuieF,NameResp_TEXT(12),phone,NameResp_TEXT,12,cake
R_02GRIQd5MDRenPf,NameResp_TEXT(12),snowman,NameResp_TEXT,12,cake
R_bjv98vU4STp6zQx,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_9KB1XzOy6rP7O1D,NameResp_TEXT(12),cake,NameResp_TEXT,12,cake
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_eDMsuefXH4Nvbhz,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_cGTSCS88UP99f0x,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_6ujqTETwTzRExX7,NameResp_TEXT(12),hands holding an apple,NameResp_TEXT,12,cake
R_1NfgfYV1GvFsWiN,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_0TiNGME0OVqJO3H,NameResp_TEXT(12),cake,NameResp_TEXT,12,cake
R_0ih7r0MXsn7mCSV,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_aWcEn0nidpymQER,NameResp_TEXT(12),phone,NameResp_TEXT,12,cake
R_9FZPEV6r7ezLOSN,NameResp_TEXT(12),eye,NameResp_TEXT,12,cake
R_6zhc96D1g2EpM2h,NameResp_TEXT(12),bowl of rice,NameResp_TEXT,12,cake
R_2a6HPCAFPrB4mIR,NameResp_TEXT(12),,NameResp_TEXT,12,cake
R_8nQqGUmR9MT1CTP,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_0NWkLPKVngfskaV,NameResp_TEXT(13),grand central,NameResp_TEXT,13,hairbrush
R_2tvsWbcRX5R84ap,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_1TCKelAGYh94Ppr,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_5uoQgdmI1psnW97,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(13),a bathroom with a hand holding soap or a brush,NameResp_TEXT,13,hairbrush
R_03dyKKqahwimd1z,NameResp_TEXT(13),Hair brush,NameResp_TEXT,13,hairbrush
R_4I5pqYdhVgOKFKd,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_1EWCq1k7UFauhNj,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_81xh6ldt0VxOPHL,NameResp_TEXT(13),building,NameResp_TEXT,13,hairbrush
R_9KLkobZ9kYZSzYh,NameResp_TEXT(13),city,NameResp_TEXT,13,hairbrush
R_4T9SzDwjzOtlmrX,NameResp_TEXT(13),rollercoaster ,NameResp_TEXT,13,hairbrush
R_eFBfDt4acLjjVQh,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(13),Hairbrush,NameResp_TEXT,13,hairbrush
R_3jv8dkv5pkIe4f3,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_9NNGTs03HOOrLhz,NameResp_TEXT(13),a crawly bug ,NameResp_TEXT,13,hairbrush
R_9QAIH8o5XKYkAFD,NameResp_TEXT(13),man,NameResp_TEXT,13,hairbrush
R_8hQIw8oM3sZtlUV,NameResp_TEXT(13),,NameResp_TEXT,13,hairbrush
R_dbuBKRXlnjouSRD,NameResp_TEXT(13),dignity,NameResp_TEXT,13,hairbrush
