subj_id,qual_col,row,Name,TextResp,isCorrect
R_6zZuvVsaXiYicmh,NameResp_TEXT(8),8,camera,camera,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(8),8,camera,camera,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(8),8,camera,camera,1
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(8),8,camera,camera,1
R_cAPsFbVcU6FKEpT,NameResp_TEXT(8),8,camera,camera,1
R_cO0dBs5ofX0BOpT,NameResp_TEXT(8),8,camera,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(8),8,camera,something in a puddle,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(8),8,camera,camera,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(8),8,camera,,0
R_9KSFfd62afsuieF,NameResp_TEXT(8),8,camera,camera,1
R_02GRIQd5MDRenPf,NameResp_TEXT(8),8,camera,camera,1
R_bjv98vU4STp6zQx,NameResp_TEXT(8),8,camera,camera,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(8),8,camera,camera,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(8),8,camera,camera,1
R_eDMsuefXH4Nvbhz,NameResp_TEXT(8),8,camera,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(8),8,camera,mask,0
R_6ujqTETwTzRExX7,NameResp_TEXT(8),8,camera,camera,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(8),8,camera,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(8),8,camera,camera,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(8),8,camera,camera,1
R_aWcEn0nidpymQER,NameResp_TEXT(8),8,camera,camera,1
R_9FZPEV6r7ezLOSN,NameResp_TEXT(8),8,camera,,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(8),8,camera,camera,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(8),8,camera,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(9),9,airplane,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(9),9,airplane,,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(9),9,airplane,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(9),9,airplane,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(9),9,airplane,a man singing along with a record player,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(9),9,airplane,cat with kittens,0
R_03dyKKqahwimd1z,NameResp_TEXT(9),9,airplane,clown,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(9),9,airplane,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(9),9,airplane,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(9),9,airplane,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(9),9,airplane,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(9),9,airplane,aliens,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(9),9,airplane,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(9),9,airplane,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(9),9,airplane,fetus,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(9),9,airplane,The green typical aliens you would see in cartoons,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(9),9,airplane,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(9),9,airplane,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(9),9,airplane,chicken death,0
R_81i04UQTtFxOXlz,NameResp_TEXT(9),9,airplane,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(9),9,airplane,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(9),9,airplane,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(9),9,airplane,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(9),9,airplane,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(9),9,airplane,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(9),9,airplane,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(9),9,airplane,Chess Set,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(9),9,airplane,baby human/baby rabbit,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(9),9,airplane,monster,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(9),9,airplane,wrench,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(9),9,airplane,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(9),9,airplane,bunny,0
R_9KSFfd62afsuieF,NameResp_TEXT(9),9,airplane,gnome,0
R_02GRIQd5MDRenPf,NameResp_TEXT(9),9,airplane,faces,0
R_bjv98vU4STp6zQx,NameResp_TEXT(9),9,airplane,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(9),9,airplane,dragon,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(9),9,airplane,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(9),9,airplane,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(9),9,airplane,kids and animals,0
R_6ujqTETwTzRExX7,NameResp_TEXT(9),9,airplane,,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(9),9,airplane,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(9),9,airplane,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(9),9,airplane,,0
R_aWcEn0nidpymQER,NameResp_TEXT(9),9,airplane,cats,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(9),9,airplane,,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(9),9,airplane,babies,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(9),9,airplane,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(10),10,socks,socks,1
R_0NWkLPKVngfskaV,NameResp_TEXT(10),10,socks,zebra,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(10),10,socks,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(10),10,socks,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(10),10,socks,a park,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(10),10,socks,,0
R_03dyKKqahwimd1z,NameResp_TEXT(10),10,socks,socks,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(10),10,socks,socks,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(10),10,socks,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(10),10,socks,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(10),10,socks,socks,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(10),10,socks,lawn chairs,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(10),10,socks,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(10),10,socks,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(10),10,socks,socks,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(10),10,socks,two beach benches people lay out on,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(10),10,socks,beach chairs,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(10),10,socks,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(10),10,socks,socks,1
R_81i04UQTtFxOXlz,NameResp_TEXT(10),10,socks,two snails side by side ,0
R_aflUaQ1v901DTZb,NameResp_TEXT(10),10,socks,person playing piano,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(10),10,socks,lobsters,0
R_9movxfJr3JHx4c5,NameResp_TEXT(10),10,socks,,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(10),10,socks,lawn chairs,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(10),10,socks,frog,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(10),10,socks,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(10),10,socks,execution via electric shock,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(10),10,socks,two animals side by side,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(10),10,socks,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(10),10,socks,,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(10),10,socks,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(10),10,socks,catepillar,0
R_9KSFfd62afsuieF,NameResp_TEXT(10),10,socks,skeleton,0
R_02GRIQd5MDRenPf,NameResp_TEXT(10),10,socks,stairs,0
R_bjv98vU4STp6zQx,NameResp_TEXT(10),10,socks,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(10),10,socks,socks,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(10),10,socks,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(10),10,socks,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(10),10,socks,,0
R_6ujqTETwTzRExX7,NameResp_TEXT(10),10,socks,feet,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(10),10,socks,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(10),10,socks,socks,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(10),10,socks,,0
R_aWcEn0nidpymQER,NameResp_TEXT(10),10,socks,seals ,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(10),10,socks,socks,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(10),10,socks,two lounge chairs,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(10),10,socks,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(11),11,glove,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(11),11,glove,man,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(11),11,glove,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(11),11,glove,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(11),11,glove,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(11),11,glove,a dog again,0
R_03dyKKqahwimd1z,NameResp_TEXT(11),11,glove,alligator,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(11),11,glove,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(11),11,glove,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(11),11,glove,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(11),11,glove,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(11),11,glove,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(11),11,glove,pizza,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(11),11,glove,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(11),11,glove,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(11),11,glove,,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(11),11,glove,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(11),11,glove,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(11),11,glove,glove,1
R_81i04UQTtFxOXlz,NameResp_TEXT(11),11,glove,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(11),11,glove,,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(11),11,glove,,0
R_9movxfJr3JHx4c5,NameResp_TEXT(11),11,glove,blossoming flowers,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(11),11,glove,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(11),11,glove,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(11),11,glove,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(11),11,glove,forest,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(11),11,glove,face,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(11),11,glove,monkey,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(11),11,glove,high heel,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(11),11,glove,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(11),11,glove,,0
R_9KSFfd62afsuieF,NameResp_TEXT(11),11,glove,llama,0
R_02GRIQd5MDRenPf,NameResp_TEXT(11),11,glove,fist,0
R_bjv98vU4STp6zQx,NameResp_TEXT(11),11,glove,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(11),11,glove,face,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(11),11,glove,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(11),11,glove,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(11),11,glove,part of face,0
R_6ujqTETwTzRExX7,NameResp_TEXT(11),11,glove,a girl,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(11),11,glove,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(11),11,glove,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(11),11,glove,a lion,0
R_aWcEn0nidpymQER,NameResp_TEXT(11),11,glove,waiter,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(11),11,glove,high heels,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(11),11,glove,a high heeled shoe,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(11),11,glove,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(12),12,cake,cake,1
R_0NWkLPKVngfskaV,NameResp_TEXT(12),12,cake,leaf,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(12),12,cake,sun,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(12),12,cake,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(12),12,cake,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(12),12,cake,,0
R_03dyKKqahwimd1z,NameResp_TEXT(12),12,cake,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(12),12,cake,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(12),12,cake,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(12),12,cake,hat,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(12),12,cake,cake,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(12),12,cake,donut,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(12),12,cake,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(12),12,cake,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(12),12,cake,muffin,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(12),12,cake,pizza,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(12),12,cake,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(12),12,cake,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(12),12,cake,a hat,0
R_81i04UQTtFxOXlz,NameResp_TEXT(12),12,cake,,0
R_aflUaQ1v901DTZb,NameResp_TEXT(12),12,cake,stove,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(12),12,cake,pomegranate,0
R_9movxfJr3JHx4c5,NameResp_TEXT(12),12,cake,cake,1
R_6zZuvVsaXiYicmh,NameResp_TEXT(12),12,cake,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(12),12,cake,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(12),12,cake,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(12),12,cake,sno globe on chair,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(12),12,cake,close up man's face with eyepatch,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(12),12,cake,,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(12),12,cake,,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(12),12,cake,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(12),12,cake,sponge,0
R_9KSFfd62afsuieF,NameResp_TEXT(12),12,cake,phone,0
R_02GRIQd5MDRenPf,NameResp_TEXT(12),12,cake,snowman,0
R_bjv98vU4STp6zQx,NameResp_TEXT(12),12,cake,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(12),12,cake,cake,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(12),12,cake,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(12),12,cake,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(12),12,cake,,0
R_6ujqTETwTzRExX7,NameResp_TEXT(12),12,cake,hands holding an apple,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(12),12,cake,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(12),12,cake,cake,1
R_0ih7r0MXsn7mCSV,NameResp_TEXT(12),12,cake,,0
R_aWcEn0nidpymQER,NameResp_TEXT(12),12,cake,phone,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(12),12,cake,eye,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(12),12,cake,bowl of rice,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(12),12,cake,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(13),13,hairbrush,,0
R_0NWkLPKVngfskaV,NameResp_TEXT(13),13,hairbrush,grand central,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(13),13,hairbrush,,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(13),13,hairbrush,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(13),13,hairbrush,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_03dyKKqahwimd1z,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(13),13,hairbrush,,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(13),13,hairbrush,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(13),13,hairbrush,building,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(13),13,hairbrush,city,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(13),13,hairbrush,rollercoaster ,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(13),13,hairbrush,,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(13),13,hairbrush,,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(13),13,hairbrush,a crawly bug ,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(13),13,hairbrush,man,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(13),13,hairbrush,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(13),13,hairbrush,dignity,0
R_81i04UQTtFxOXlz,NameResp_TEXT(13),13,hairbrush,a bus driving through a city of tall buildings,0
R_aflUaQ1v901DTZb,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_9movxfJr3JHx4c5,NameResp_TEXT(13),13,hairbrush,apartment complex,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(13),13,hairbrush,building,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_6tIMcOQsORkQnuB,NameResp_TEXT(13),13,hairbrush,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(13),13,hairbrush,Man eating a hotdog,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(13),13,hairbrush,person,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(13),13,hairbrush,kissing ,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(13),13,hairbrush,buildings,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(13),13,hairbrush,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(13),13,hairbrush,,0
R_9KSFfd62afsuieF,NameResp_TEXT(13),13,hairbrush,hairbrush,1
R_02GRIQd5MDRenPf,NameResp_TEXT(13),13,hairbrush,building,0
R_bjv98vU4STp6zQx,NameResp_TEXT(13),13,hairbrush,,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(13),13,hairbrush,,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(13),13,hairbrush,barber ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(13),13,hairbrush,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(13),13,hairbrush,stunt jump,0
R_6ujqTETwTzRExX7,NameResp_TEXT(13),13,hairbrush,city with a bus,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(13),13,hairbrush,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(13),13,hairbrush,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(13),13,hairbrush,building,0
R_aWcEn0nidpymQER,NameResp_TEXT(13),13,hairbrush,screw driver,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(13),13,hairbrush,building,0
R_6zhc96D1g2EpM2h,NameResp_TEXT(13),13,hairbrush,city buildings,0
R_2a6HPCAFPrB4mIR,NameResp_TEXT(13),13,hairbrush,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(14),14,bed,bed,1
R_0NWkLPKVngfskaV,NameResp_TEXT(14),14,bed,bed,1
R_2tvsWbcRX5R84ap,NameResp_TEXT(14),14,bed,bed,1
R_1TCKelAGYh94Ppr,NameResp_TEXT(14),14,bed,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(14),14,bed,a bedroom,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(14),14,bed,,0
R_03dyKKqahwimd1z,NameResp_TEXT(14),14,bed,bed,1
R_4I5pqYdhVgOKFKd,NameResp_TEXT(14),14,bed,bed,1
R_1EWCq1k7UFauhNj,NameResp_TEXT(14),14,bed,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(14),14,bed,bed,1
R_9KLkobZ9kYZSzYh,NameResp_TEXT(14),14,bed,,0
R_4T9SzDwjzOtlmrX,NameResp_TEXT(14),14,bed,bed ,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(14),14,bed,truck,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(14),14,bed,bed,1
R_3jv8dkv5pkIe4f3,NameResp_TEXT(14),14,bed,bed,1
R_9NNGTs03HOOrLhz,NameResp_TEXT(14),14,bed,bed,1
R_9QAIH8o5XKYkAFD,NameResp_TEXT(14),14,bed,bed,1
R_8hQIw8oM3sZtlUV,NameResp_TEXT(14),14,bed,bed,1
R_dbuBKRXlnjouSRD,NameResp_TEXT(14),14,bed,justice,0
R_81i04UQTtFxOXlz,NameResp_TEXT(14),14,bed,bed,1
R_aflUaQ1v901DTZb,NameResp_TEXT(14),14,bed,bed,1
R_8cU5NCG2ysTIeFf,NameResp_TEXT(14),14,bed,bed,1
R_9movxfJr3JHx4c5,NameResp_TEXT(14),14,bed,bedroom,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(14),14,bed,bed,1
R_7Os34FuyUOKUtAV,NameResp_TEXT(14),14,bed,car,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(14),14,bed,,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(14),14,bed,Movie Theater,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(14),14,bed,bed/person,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(14),14,bed,bed,1
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(14),14,bed,bed,1
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(14),14,bed,bed,1
R_0cuIBoqJYSnYnLT,NameResp_TEXT(14),14,bed,,0
R_9KSFfd62afsuieF,NameResp_TEXT(14),14,bed,bed,1
R_02GRIQd5MDRenPf,NameResp_TEXT(14),14,bed,bed,1
R_bjv98vU4STp6zQx,NameResp_TEXT(14),14,bed,bed,1
R_9KB1XzOy6rP7O1D,NameResp_TEXT(14),14,bed,bed,1
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(14),14,bed,,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(14),14,bed,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(14),14,bed,,0
R_6ujqTETwTzRExX7,NameResp_TEXT(14),14,bed,bed,1
R_1NfgfYV1GvFsWiN,NameResp_TEXT(14),14,bed,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(14),14,bed,Bed,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(14),14,bed,,0
R_aWcEn0nidpymQER,NameResp_TEXT(14),14,bed,treasure chest,0
R_9FZPEV6r7ezLOSN,NameResp_TEXT(14),14,bed,bed,1
R_6zhc96D1g2EpM2h,NameResp_TEXT(14),14,bed,bed,1
R_2a6HPCAFPrB4mIR,NameResp_TEXT(14),14,bed,,0
R_8nQqGUmR9MT1CTP,NameResp_TEXT(15),15,boot,man and a child on his back,0
R_0NWkLPKVngfskaV,NameResp_TEXT(15),15,boot,doorway,0
R_2tvsWbcRX5R84ap,NameResp_TEXT(15),15,boot,priest,0
R_1TCKelAGYh94Ppr,NameResp_TEXT(15),15,boot,,0
R_5uoQgdmI1psnW97,NameResp_TEXT(15),15,boot,,0
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(15),15,boot,,0
R_03dyKKqahwimd1z,NameResp_TEXT(15),15,boot,,0
R_4I5pqYdhVgOKFKd,NameResp_TEXT(15),15,boot,lady statue,0
R_1EWCq1k7UFauhNj,NameResp_TEXT(15),15,boot,,0
R_81xh6ldt0VxOPHL,NameResp_TEXT(15),15,boot,,0
R_9KLkobZ9kYZSzYh,NameResp_TEXT(15),15,boot,boot,1
R_4T9SzDwjzOtlmrX,NameResp_TEXT(15),15,boot,,0
R_eFBfDt4acLjjVQh,NameResp_TEXT(15),15,boot,a dancing couple,0
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(15),15,boot,,0
R_3jv8dkv5pkIe4f3,NameResp_TEXT(15),15,boot,door,0
R_9NNGTs03HOOrLhz,NameResp_TEXT(15),15,boot,a door opening,0
R_9QAIH8o5XKYkAFD,NameResp_TEXT(15),15,boot,,0
R_8hQIw8oM3sZtlUV,NameResp_TEXT(15),15,boot,,0
R_dbuBKRXlnjouSRD,NameResp_TEXT(15),15,boot,chair factory,0
R_81i04UQTtFxOXlz,NameResp_TEXT(15),15,boot,a doorway in a spotted room,0
R_aflUaQ1v901DTZb,NameResp_TEXT(15),15,boot,two people,0
R_8cU5NCG2ysTIeFf,NameResp_TEXT(15),15,boot,person,0
R_9movxfJr3JHx4c5,NameResp_TEXT(15),15,boot,beehive,0
R_6zZuvVsaXiYicmh,NameResp_TEXT(15),15,boot,,0
R_7Os34FuyUOKUtAV,NameResp_TEXT(15),15,boot,,0
R_6tIMcOQsORkQnuB,NameResp_TEXT(15),15,boot,person standing in front of crowd,0
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(15),15,boot,someone singing or talking in front of a large crowd,0
R_cAPsFbVcU6FKEpT,NameResp_TEXT(15),15,boot,man looking through fence,0
R_cO0dBs5ofX0BOpT,NameResp_TEXT(15),15,boot,old man,0
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(15),15,boot,people standing in the rain,0
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(15),15,boot,,0
R_0cuIBoqJYSnYnLT,NameResp_TEXT(15),15,boot,person,0
R_9KSFfd62afsuieF,NameResp_TEXT(15),15,boot,monk,0
R_02GRIQd5MDRenPf,NameResp_TEXT(15),15,boot,door,0
R_bjv98vU4STp6zQx,NameResp_TEXT(15),15,boot,man,0
R_9KB1XzOy6rP7O1D,NameResp_TEXT(15),15,boot,polka dots,0
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(15),15,boot,man ,0
R_eDMsuefXH4Nvbhz,NameResp_TEXT(15),15,boot,,0
R_cGTSCS88UP99f0x,NameResp_TEXT(15),15,boot,candle,0
R_6ujqTETwTzRExX7,NameResp_TEXT(15),15,boot,a statue,0
R_1NfgfYV1GvFsWiN,NameResp_TEXT(15),15,boot,,0
R_0TiNGME0OVqJO3H,NameResp_TEXT(15),15,boot,,0
R_0ih7r0MXsn7mCSV,NameResp_TEXT(15),15,boot,two people holding each other in the rain,0
R_aWcEn0nidpymQER,NameResp_TEXT(15),15,boot,doorway ,0
