subj_id,qual_col,measure,row,Name,TextResp
R_9KLkobZ9kYZSzYh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,metal rod
R_4T9SzDwjzOtlmrX,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_eFBfDt4acLjjVQh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(7),NameResp_TEXT,7,hammer,Flashlight
R_3jv8dkv5pkIe4f3,NameResp_TEXT(7),NameResp_TEXT,7,hammer,cane
R_9NNGTs03HOOrLhz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_9QAIH8o5XKYkAFD,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_8hQIw8oM3sZtlUV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_dbuBKRXlnjouSRD,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_81i04UQTtFxOXlz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_aflUaQ1v901DTZb,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_8cU5NCG2ysTIeFf,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_9movxfJr3JHx4c5,NameResp_TEXT(7),NameResp_TEXT,7,hammer,piccolo
R_6zZuvVsaXiYicmh,NameResp_TEXT(7),NameResp_TEXT,7,hammer,baton
R_7Os34FuyUOKUtAV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,flute
R_6tIMcOQsORkQnuB,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_cAPsFbVcU6FKEpT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,satellite in space
R_cO0dBs5ofX0BOpT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,sea horse 
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_9KSFfd62afsuieF,NameResp_TEXT(7),NameResp_TEXT,7,hammer,plane
R_02GRIQd5MDRenPf,NameResp_TEXT(7),NameResp_TEXT,7,hammer,rain
R_bjv98vU4STp6zQx,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_9KB1XzOy6rP7O1D,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(7),NameResp_TEXT,7,hammer,rifle
R_eDMsuefXH4Nvbhz,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_cGTSCS88UP99f0x,NameResp_TEXT(7),NameResp_TEXT,7,hammer,battle
R_6ujqTETwTzRExX7,NameResp_TEXT(7),NameResp_TEXT,7,hammer,canoe
R_1NfgfYV1GvFsWiN,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_0TiNGME0OVqJO3H,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_0ih7r0MXsn7mCSV,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_aWcEn0nidpymQER,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_9FZPEV6r7ezLOSN,NameResp_TEXT(7),NameResp_TEXT,7,hammer,
R_6zhc96D1g2EpM2h,NameResp_TEXT(7),NameResp_TEXT,7,hammer,snow and a lightsaber
R_2a6HPCAFPrB4mIR,NameResp_TEXT(7),NameResp_TEXT,7,hammer,hammer
R_8nQqGUmR9MT1CTP,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_0NWkLPKVngfskaV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_2tvsWbcRX5R84ap,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_1TCKelAGYh94Ppr,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_5uoQgdmI1psnW97,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_03dyKKqahwimd1z,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_1EWCq1k7UFauhNj,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_81xh6ldt0VxOPHL,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9KLkobZ9kYZSzYh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_4T9SzDwjzOtlmrX,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_eFBfDt4acLjjVQh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_3jv8dkv5pkIe4f3,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9NNGTs03HOOrLhz,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9QAIH8o5XKYkAFD,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_8hQIw8oM3sZtlUV,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_dbuBKRXlnjouSRD,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_81i04UQTtFxOXlz,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_aflUaQ1v901DTZb,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_8cU5NCG2ysTIeFf,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9movxfJr3JHx4c5,NameResp_TEXT(8),NameResp_TEXT,8,camera,tool
R_6zZuvVsaXiYicmh,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_7Os34FuyUOKUtAV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_6tIMcOQsORkQnuB,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_cAPsFbVcU6FKEpT,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_cO0dBs5ofX0BOpT,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(8),NameResp_TEXT,8,camera,something in a puddle
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_0cuIBoqJYSnYnLT,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_9KSFfd62afsuieF,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_02GRIQd5MDRenPf,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_bjv98vU4STp6zQx,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9KB1XzOy6rP7O1D,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_eDMsuefXH4Nvbhz,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_cGTSCS88UP99f0x,NameResp_TEXT(8),NameResp_TEXT,8,camera,mask
R_6ujqTETwTzRExX7,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_1NfgfYV1GvFsWiN,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_0TiNGME0OVqJO3H,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_0ih7r0MXsn7mCSV,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_aWcEn0nidpymQER,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_9FZPEV6r7ezLOSN,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_6zhc96D1g2EpM2h,NameResp_TEXT(8),NameResp_TEXT,8,camera,camera
R_2a6HPCAFPrB4mIR,NameResp_TEXT(8),NameResp_TEXT,8,camera,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_0NWkLPKVngfskaV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_2tvsWbcRX5R84ap,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_1TCKelAGYh94Ppr,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_5uoQgdmI1psnW97,NameResp_TEXT(9),NameResp_TEXT,9,airplane,a man singing along with a record player
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(9),NameResp_TEXT,9,airplane,cat with kittens
R_03dyKKqahwimd1z,NameResp_TEXT(9),NameResp_TEXT,9,airplane,clown
R_4I5pqYdhVgOKFKd,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_1EWCq1k7UFauhNj,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_81xh6ldt0VxOPHL,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(9),NameResp_TEXT,9,airplane,aliens
R_eFBfDt4acLjjVQh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(9),NameResp_TEXT,9,airplane,fetus
R_9NNGTs03HOOrLhz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,The green typical aliens you would see in cartoons
R_9QAIH8o5XKYkAFD,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_dbuBKRXlnjouSRD,NameResp_TEXT(9),NameResp_TEXT,9,airplane,chicken death
R_81i04UQTtFxOXlz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_aflUaQ1v901DTZb,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_9movxfJr3JHx4c5,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_6zZuvVsaXiYicmh,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_7Os34FuyUOKUtAV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_6tIMcOQsORkQnuB,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(9),NameResp_TEXT,9,airplane,Chess Set
R_cAPsFbVcU6FKEpT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,baby human/baby rabbit
R_cO0dBs5ofX0BOpT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,monster
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(9),NameResp_TEXT,9,airplane,wrench
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(9),NameResp_TEXT,9,airplane,bunny
R_9KSFfd62afsuieF,NameResp_TEXT(9),NameResp_TEXT,9,airplane,gnome
R_02GRIQd5MDRenPf,NameResp_TEXT(9),NameResp_TEXT,9,airplane,faces
R_bjv98vU4STp6zQx,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(9),NameResp_TEXT,9,airplane,dragon
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_cGTSCS88UP99f0x,NameResp_TEXT(9),NameResp_TEXT,9,airplane,kids and animals
R_6ujqTETwTzRExX7,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_1NfgfYV1GvFsWiN,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_0TiNGME0OVqJO3H,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_aWcEn0nidpymQER,NameResp_TEXT(9),NameResp_TEXT,9,airplane,cats
R_9FZPEV6r7ezLOSN,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_6zhc96D1g2EpM2h,NameResp_TEXT(9),NameResp_TEXT,9,airplane,babies
R_2a6HPCAFPrB4mIR,NameResp_TEXT(9),NameResp_TEXT,9,airplane,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_0NWkLPKVngfskaV,NameResp_TEXT(10),NameResp_TEXT,10,socks,zebra
R_2tvsWbcRX5R84ap,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_1TCKelAGYh94Ppr,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_5uoQgdmI1psnW97,NameResp_TEXT(10),NameResp_TEXT,10,socks,a park
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_03dyKKqahwimd1z,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_4I5pqYdhVgOKFKd,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_1EWCq1k7UFauhNj,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_81xh6ldt0VxOPHL,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_4T9SzDwjzOtlmrX,NameResp_TEXT(10),NameResp_TEXT,10,socks,lawn chairs
R_eFBfDt4acLjjVQh,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_9NNGTs03HOOrLhz,NameResp_TEXT(10),NameResp_TEXT,10,socks,two beach benches people lay out on
R_9QAIH8o5XKYkAFD,NameResp_TEXT(10),NameResp_TEXT,10,socks,beach chairs
R_8hQIw8oM3sZtlUV,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_dbuBKRXlnjouSRD,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_81i04UQTtFxOXlz,NameResp_TEXT(10),NameResp_TEXT,10,socks,two snails side by side 
R_aflUaQ1v901DTZb,NameResp_TEXT(10),NameResp_TEXT,10,socks,person playing piano
R_8cU5NCG2ysTIeFf,NameResp_TEXT(10),NameResp_TEXT,10,socks,lobsters
R_9movxfJr3JHx4c5,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_6zZuvVsaXiYicmh,NameResp_TEXT(10),NameResp_TEXT,10,socks,lawn chairs
R_7Os34FuyUOKUtAV,NameResp_TEXT(10),NameResp_TEXT,10,socks,frog
R_6tIMcOQsORkQnuB,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(10),NameResp_TEXT,10,socks,execution via electric shock
R_cAPsFbVcU6FKEpT,NameResp_TEXT(10),NameResp_TEXT,10,socks,two animals side by side
R_cO0dBs5ofX0BOpT,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(10),NameResp_TEXT,10,socks,catepillar
R_9KSFfd62afsuieF,NameResp_TEXT(10),NameResp_TEXT,10,socks,skeleton
R_02GRIQd5MDRenPf,NameResp_TEXT(10),NameResp_TEXT,10,socks,stairs
R_bjv98vU4STp6zQx,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_cGTSCS88UP99f0x,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_6ujqTETwTzRExX7,NameResp_TEXT(10),NameResp_TEXT,10,socks,feet
R_1NfgfYV1GvFsWiN,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_0TiNGME0OVqJO3H,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_0ih7r0MXsn7mCSV,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_aWcEn0nidpymQER,NameResp_TEXT(10),NameResp_TEXT,10,socks,seals 
R_9FZPEV6r7ezLOSN,NameResp_TEXT(10),NameResp_TEXT,10,socks,socks
R_6zhc96D1g2EpM2h,NameResp_TEXT(10),NameResp_TEXT,10,socks,two lounge chairs
R_2a6HPCAFPrB4mIR,NameResp_TEXT(10),NameResp_TEXT,10,socks,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_0NWkLPKVngfskaV,NameResp_TEXT(11),NameResp_TEXT,11,glove,man
R_2tvsWbcRX5R84ap,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_1TCKelAGYh94Ppr,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_5uoQgdmI1psnW97,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(11),NameResp_TEXT,11,glove,a dog again
R_03dyKKqahwimd1z,NameResp_TEXT(11),NameResp_TEXT,11,glove,alligator
R_4I5pqYdhVgOKFKd,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_1EWCq1k7UFauhNj,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_81xh6ldt0VxOPHL,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_eFBfDt4acLjjVQh,NameResp_TEXT(11),NameResp_TEXT,11,glove,pizza
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9NNGTs03HOOrLhz,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_dbuBKRXlnjouSRD,NameResp_TEXT(11),NameResp_TEXT,11,glove,glove
R_81i04UQTtFxOXlz,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_aflUaQ1v901DTZb,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9movxfJr3JHx4c5,NameResp_TEXT(11),NameResp_TEXT,11,glove,blossoming flowers
R_6zZuvVsaXiYicmh,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_7Os34FuyUOKUtAV,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_6tIMcOQsORkQnuB,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(11),NameResp_TEXT,11,glove,forest
R_cAPsFbVcU6FKEpT,NameResp_TEXT(11),NameResp_TEXT,11,glove,face
R_cO0dBs5ofX0BOpT,NameResp_TEXT(11),NameResp_TEXT,11,glove,monkey
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(11),NameResp_TEXT,11,glove,high heel
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9KSFfd62afsuieF,NameResp_TEXT(11),NameResp_TEXT,11,glove,llama
R_02GRIQd5MDRenPf,NameResp_TEXT(11),NameResp_TEXT,11,glove,fist
R_bjv98vU4STp6zQx,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(11),NameResp_TEXT,11,glove,face
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_cGTSCS88UP99f0x,NameResp_TEXT(11),NameResp_TEXT,11,glove,part of face
R_6ujqTETwTzRExX7,NameResp_TEXT(11),NameResp_TEXT,11,glove,a girl
R_1NfgfYV1GvFsWiN,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_0TiNGME0OVqJO3H,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_0ih7r0MXsn7mCSV,NameResp_TEXT(11),NameResp_TEXT,11,glove,a lion
R_aWcEn0nidpymQER,NameResp_TEXT(11),NameResp_TEXT,11,glove,waiter
R_9FZPEV6r7ezLOSN,NameResp_TEXT(11),NameResp_TEXT,11,glove,high heels
R_6zhc96D1g2EpM2h,NameResp_TEXT(11),NameResp_TEXT,11,glove,a high heeled shoe
R_2a6HPCAFPrB4mIR,NameResp_TEXT(11),NameResp_TEXT,11,glove,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(12),NameResp_TEXT,12,cake,cake
R_0NWkLPKVngfskaV,NameResp_TEXT(12),NameResp_TEXT,12,cake,leaf
R_2tvsWbcRX5R84ap,NameResp_TEXT(12),NameResp_TEXT,12,cake,sun
R_1TCKelAGYh94Ppr,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_5uoQgdmI1psnW97,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_03dyKKqahwimd1z,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_1EWCq1k7UFauhNj,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_81xh6ldt0VxOPHL,NameResp_TEXT(12),NameResp_TEXT,12,cake,hat
R_9KLkobZ9kYZSzYh,NameResp_TEXT(12),NameResp_TEXT,12,cake,cake
R_4T9SzDwjzOtlmrX,NameResp_TEXT(12),NameResp_TEXT,12,cake,donut
R_eFBfDt4acLjjVQh,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(12),NameResp_TEXT,12,cake,muffin
R_9NNGTs03HOOrLhz,NameResp_TEXT(12),NameResp_TEXT,12,cake,pizza
R_9QAIH8o5XKYkAFD,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_dbuBKRXlnjouSRD,NameResp_TEXT(12),NameResp_TEXT,12,cake,a hat
R_81i04UQTtFxOXlz,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_aflUaQ1v901DTZb,NameResp_TEXT(12),NameResp_TEXT,12,cake,stove
R_8cU5NCG2ysTIeFf,NameResp_TEXT(12),NameResp_TEXT,12,cake,pomegranate
R_9movxfJr3JHx4c5,NameResp_TEXT(12),NameResp_TEXT,12,cake,cake
R_6zZuvVsaXiYicmh,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_7Os34FuyUOKUtAV,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_6tIMcOQsORkQnuB,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_e9a4GNsvoZJ49mZ,NameResp_TEXT(12),NameResp_TEXT,12,cake,sno globe on chair
R_cAPsFbVcU6FKEpT,NameResp_TEXT(12),NameResp_TEXT,12,cake,close up man's face with eyepatch
R_cO0dBs5ofX0BOpT,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_6Yb3oRlkWUQ0xkF,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_5A3PjLiZbWfA6Tb,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_0cuIBoqJYSnYnLT,NameResp_TEXT(12),NameResp_TEXT,12,cake,sponge
R_9KSFfd62afsuieF,NameResp_TEXT(12),NameResp_TEXT,12,cake,phone
R_02GRIQd5MDRenPf,NameResp_TEXT(12),NameResp_TEXT,12,cake,snowman
R_bjv98vU4STp6zQx,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_9KB1XzOy6rP7O1D,NameResp_TEXT(12),NameResp_TEXT,12,cake,cake
R_eX2Q9p9ZqgsYVLv,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_eDMsuefXH4Nvbhz,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_cGTSCS88UP99f0x,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_6ujqTETwTzRExX7,NameResp_TEXT(12),NameResp_TEXT,12,cake,hands holding an apple
R_1NfgfYV1GvFsWiN,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_0TiNGME0OVqJO3H,NameResp_TEXT(12),NameResp_TEXT,12,cake,cake
R_0ih7r0MXsn7mCSV,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_aWcEn0nidpymQER,NameResp_TEXT(12),NameResp_TEXT,12,cake,phone
R_9FZPEV6r7ezLOSN,NameResp_TEXT(12),NameResp_TEXT,12,cake,eye
R_6zhc96D1g2EpM2h,NameResp_TEXT(12),NameResp_TEXT,12,cake,bowl of rice
R_2a6HPCAFPrB4mIR,NameResp_TEXT(12),NameResp_TEXT,12,cake,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_0NWkLPKVngfskaV,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,grand central
R_2tvsWbcRX5R84ap,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_1TCKelAGYh94Ppr,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_5uoQgdmI1psnW97,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,hairbrush
R_03dyKKqahwimd1z,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,hairbrush
R_4I5pqYdhVgOKFKd,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_1EWCq1k7UFauhNj,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_81xh6ldt0VxOPHL,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,building
R_9KLkobZ9kYZSzYh,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,city
R_4T9SzDwjzOtlmrX,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,rollercoaster 
R_eFBfDt4acLjjVQh,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,hairbrush
R_3jv8dkv5pkIe4f3,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_9NNGTs03HOOrLhz,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,a crawly bug 
R_9QAIH8o5XKYkAFD,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,man
R_8hQIw8oM3sZtlUV,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,
R_dbuBKRXlnjouSRD,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,dignity
R_81i04UQTtFxOXlz,NameResp_TEXT(13),NameResp_TEXT,13,hairbrush,a bus driving through a city of tall buildings
