subj_id,qual_col,measure,row,Name,TextResp,isCorrect,RT,Conf
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,16.771,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,15.428,
R_9NNGTs03HOOrLhz,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,3.104,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,2.639,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,3.29,
R_dbuBKRXlnjouSRD,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1,2.02,5
R_81i04UQTtFxOXlz,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,a goose ,0,11.207,3
R_aflUaQ1v901DTZb,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,trumpet,1,1.88,7
R_8cU5NCG2ysTIeFf,NameResp_TEXT(46),NameResp_TEXT,46,trumpet,,0,3.502,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0,2.84,8
R_0NWkLPKVngfskaV,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0,1.548,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0,1.736,7
R_1TCKelAGYh94Ppr,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(47),NameResp_TEXT,47,bill,a raft on water,0,4.908,5
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,1.493,
R_81xh6ldt0VxOPHL,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,4.712,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(47),NameResp_TEXT,47,bill,money in water,0,2.587,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0,2.094,6
R_eFBfDt4acLjjVQh,NameResp_TEXT(47),NameResp_TEXT,47,bill,fox with glasses,0,30.216,3
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(47),NameResp_TEXT,47,bill,bill,1,2.073,7
R_3jv8dkv5pkIe4f3,NameResp_TEXT(47),NameResp_TEXT,47,bill,domino,0,1.888,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(47),NameResp_TEXT,47,bill,bill,1,2.977,6
R_9QAIH8o5XKYkAFD,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,1.723,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(47),NameResp_TEXT,47,bill,,0,4.184,
R_dbuBKRXlnjouSRD,NameResp_TEXT(47),NameResp_TEXT,47,bill,money,0,2.274,5
R_81i04UQTtFxOXlz,NameResp_TEXT(47),NameResp_TEXT,47,bill,money ,0,3.828,8
R_aflUaQ1v901DTZb,NameResp_TEXT(47),NameResp_TEXT,47,bill,eyes in glasses,0,5.186,4
R_8cU5NCG2ysTIeFf,NameResp_TEXT(47),NameResp_TEXT,47,bill,dollar,0,2.876,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(48),NameResp_TEXT,48,fish,map,0,3.803,2
R_0NWkLPKVngfskaV,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,2.393,
R_2tvsWbcRX5R84ap,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,52.834,
R_1TCKelAGYh94Ppr,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(48),NameResp_TEXT,48,fish,lakes with a ship sailing,0,22.481,8
R_03dyKKqahwimd1z,NameResp_TEXT(48),NameResp_TEXT,48,fish,seal,0,9.19,4
R_4I5pqYdhVgOKFKd,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,1.946,
R_81xh6ldt0VxOPHL,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,4.954,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,6.085,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,3.634,
R_eFBfDt4acLjjVQh,NameResp_TEXT(48),NameResp_TEXT,48,fish,Pikachu,0,13.062,2
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,24.149,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(48),NameResp_TEXT,48,fish,violin ,0,5.271,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(48),NameResp_TEXT,48,fish,"Topographic map of water (showing the deep parts, which are the white parts)",0,44.136,3
R_9QAIH8o5XKYkAFD,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,3.318,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,4.063,
R_dbuBKRXlnjouSRD,NameResp_TEXT(48),NameResp_TEXT,48,fish,ebola,0,3.386,5
R_81i04UQTtFxOXlz,NameResp_TEXT(48),NameResp_TEXT,48,fish,a hilly gold course,0,9.51,7
R_aflUaQ1v901DTZb,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,3.928,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(48),NameResp_TEXT,48,fish,,0,2.663,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,4.009,
R_0NWkLPKVngfskaV,NameResp_TEXT(49),NameResp_TEXT,49,bell,dog,0,2.532,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,30.33,
R_1TCKelAGYh94Ppr,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(49),NameResp_TEXT,49,bell,a dog,0,20.765,7
R_03dyKKqahwimd1z,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(49),NameResp_TEXT,49,bell,elephant,0,32.421,4
R_1EWCq1k7UFauhNj,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,4.926,
R_81xh6ldt0VxOPHL,NameResp_TEXT(49),NameResp_TEXT,49,bell,mans face,0,2.244,2
R_9KLkobZ9kYZSzYh,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,1.53,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,11.563,
R_eFBfDt4acLjjVQh,NameResp_TEXT(49),NameResp_TEXT,49,bell,dog head,0,5.091,3
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,15.848,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,4.9,
R_9NNGTs03HOOrLhz,NameResp_TEXT(49),NameResp_TEXT,49,bell,a mom bending down to kiss her baby,0,3.257,7
R_9QAIH8o5XKYkAFD,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,3.6,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,3.317,
R_dbuBKRXlnjouSRD,NameResp_TEXT(49),NameResp_TEXT,49,bell,Tim Rogers,0,2.843,5
R_81i04UQTtFxOXlz,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,13.675,
R_aflUaQ1v901DTZb,NameResp_TEXT(49),NameResp_TEXT,49,bell,,0,3.871,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(49),NameResp_TEXT,49,bell,shoe,0,2.1,5
R_8nQqGUmR9MT1CTP,NameResp_TEXT(50),NameResp_TEXT,50,cheese,chair,0,5.908,3
R_0NWkLPKVngfskaV,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,1.61,2
R_2tvsWbcRX5R84ap,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,6.947,4
R_1TCKelAGYh94Ppr,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(50),NameResp_TEXT,50,cheese,men around a table,0,4.063,6
R_4I5pqYdhVgOKFKd,NameResp_TEXT(50),NameResp_TEXT,50,cheese,a girls pony tail,0,18.173,2
R_1EWCq1k7UFauhNj,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,1.984,
R_81xh6ldt0VxOPHL,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,2.294,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,1.292,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,3.004,
R_eFBfDt4acLjjVQh,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,4.235,6
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(50),NameResp_TEXT,50,cheese,Bread,0,17.826,3
R_3jv8dkv5pkIe4f3,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,1.856,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(50),NameResp_TEXT,50,cheese,"somewhat of Patrick Star (from Sponge bob), A table with people sitting at it.",0,4.058,6
R_9QAIH8o5XKYkAFD,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,2.326,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,5.283,
R_dbuBKRXlnjouSRD,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,2.352,5
R_81i04UQTtFxOXlz,NameResp_TEXT(50),NameResp_TEXT,50,cheese,a sandwich,0,8.134,5
R_aflUaQ1v901DTZb,NameResp_TEXT(50),NameResp_TEXT,50,cheese,,0,5.81,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(50),NameResp_TEXT,50,cheese,cheese,1,3.206,6
R_8nQqGUmR9MT1CTP,NameResp_TEXT(51),NameResp_TEXT,51,turtle,pineapple,0,5.268,3
R_0NWkLPKVngfskaV,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,4.526,
R_2tvsWbcRX5R84ap,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,2.797,5
R_1TCKelAGYh94Ppr,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(51),NameResp_TEXT,51,turtle,a fish,0,6.43,6
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,9.683,6
R_1EWCq1k7UFauhNj,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,1.734,
R_81xh6ldt0VxOPHL,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,3.322,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,1.725,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,3.075,6
R_eFBfDt4acLjjVQh,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,2.82,5
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,3.213,4
R_3jv8dkv5pkIe4f3,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,1.459,6
R_9NNGTs03HOOrLhz,NameResp_TEXT(51),NameResp_TEXT,51,turtle,some kind of reptile,0,4.737,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(51),NameResp_TEXT,51,turtle,pinecone,0,2.327,2
R_8hQIw8oM3sZtlUV,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,2.098,
R_dbuBKRXlnjouSRD,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,2.716,5
R_81i04UQTtFxOXlz,NameResp_TEXT(51),NameResp_TEXT,51,turtle,,0,4.043,
R_aflUaQ1v901DTZb,NameResp_TEXT(51),NameResp_TEXT,51,turtle,turtle,1,2.357,8
R_8cU5NCG2ysTIeFf,NameResp_TEXT(51),NameResp_TEXT,51,turtle,rat,0,2.661,6
R_8nQqGUmR9MT1CTP,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,6.682,
R_0NWkLPKVngfskaV,NameResp_TEXT(52),NameResp_TEXT,52,axe,hatchet,0,1.928,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(52),NameResp_TEXT,52,axe,axe,1,2.815,6
R_1TCKelAGYh94Ppr,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(52),NameResp_TEXT,52,axe,hatchet,0,621.355,7
R_4I5pqYdhVgOKFKd,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,1.17,
R_81xh6ldt0VxOPHL,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,2.613,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(52),NameResp_TEXT,52,axe,axe,1,2.184,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,5.376,
R_eFBfDt4acLjjVQh,NameResp_TEXT(52),NameResp_TEXT,52,axe,water gun,0,3.169,4
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,9.027,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,16.493,
R_9NNGTs03HOOrLhz,NameResp_TEXT(52),NameResp_TEXT,52,axe,play space gun ,0,3.903,6
R_9QAIH8o5XKYkAFD,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,1.809,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(52),NameResp_TEXT,52,axe,,0,2.563,
R_dbuBKRXlnjouSRD,NameResp_TEXT(52),NameResp_TEXT,52,axe,axe,1,2.672,5
R_81i04UQTtFxOXlz,NameResp_TEXT(52),NameResp_TEXT,52,axe,a hammer ,0,7.204,8
R_aflUaQ1v901DTZb,NameResp_TEXT(52),NameResp_TEXT,52,axe,axe,1,7.039,4
R_8cU5NCG2ysTIeFf,NameResp_TEXT(52),NameResp_TEXT,52,axe,axe,1,2.473,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,5.233,
R_0NWkLPKVngfskaV,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,2.348,
R_2tvsWbcRX5R84ap,NameResp_TEXT(53),NameResp_TEXT,53,handgun,witch face,0,38.488,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(53),NameResp_TEXT,53,handgun,a movie and audience,0,19.501,5
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,13.903,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,1.818,
R_81xh6ldt0VxOPHL,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,1.699,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,1.944,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,8.548,
R_eFBfDt4acLjjVQh,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,1.823,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,5.813,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,11.885,
R_9NNGTs03HOOrLhz,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,12.405,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,3.667,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,2.058,
R_dbuBKRXlnjouSRD,NameResp_TEXT(53),NameResp_TEXT,53,handgun,apes,0,1.822,5
R_81i04UQTtFxOXlz,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,2.777,
R_aflUaQ1v901DTZb,NameResp_TEXT(53),NameResp_TEXT,53,handgun,,0,21.578,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(53),NameResp_TEXT,53,handgun,bird,0,3.549,4
R_8nQqGUmR9MT1CTP,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,2.067,
R_0NWkLPKVngfskaV,NameResp_TEXT(54),NameResp_TEXT,54,dog,bear,0,2.419,7
R_2tvsWbcRX5R84ap,NameResp_TEXT(54),NameResp_TEXT,54,dog,chicken,0,3.766,3
R_1TCKelAGYh94Ppr,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(54),NameResp_TEXT,54,dog,foliage,0,6.451,6
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog,1,2.162,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(54),NameResp_TEXT,54,dog,a,0,1.83,8
R_81xh6ldt0VxOPHL,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,2.208,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog,1,1.44,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog,1,2.336,7
R_eFBfDt4acLjjVQh,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog,1,2.14,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,3.011,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(54),NameResp_TEXT,54,dog,bush,0,9.515,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,3.527,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,6.295,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,4.029,
R_dbuBKRXlnjouSRD,NameResp_TEXT(54),NameResp_TEXT,54,dog,dog,1,1.868,5
R_81i04UQTtFxOXlz,NameResp_TEXT(54),NameResp_TEXT,54,dog,,0,1.896,
R_aflUaQ1v901DTZb,NameResp_TEXT(54),NameResp_TEXT,54,dog,bear,0,2.878,6
R_8cU5NCG2ysTIeFf,NameResp_TEXT(54),NameResp_TEXT,54,dog,chicken,0,3.766,4
R_8nQqGUmR9MT1CTP,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,7.817,
R_0NWkLPKVngfskaV,NameResp_TEXT(55),NameResp_TEXT,55,basket,stove,0,2.174,2
R_2tvsWbcRX5R84ap,NameResp_TEXT(55),NameResp_TEXT,55,basket,lizard,0,7.939,4
R_1TCKelAGYh94Ppr,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,61.78,
R_03dyKKqahwimd1z,NameResp_TEXT(55),NameResp_TEXT,55,basket,dog,0,13.017,5
R_4I5pqYdhVgOKFKd,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,1.641,
R_81xh6ldt0VxOPHL,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,10.11,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(55),NameResp_TEXT,55,basket,basket,1,6.08,5
R_4T9SzDwjzOtlmrX,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,6.549,
R_eFBfDt4acLjjVQh,NameResp_TEXT(55),NameResp_TEXT,55,basket,four leaf clover,0,6.51,3
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(55),NameResp_TEXT,55,basket,frog on a lilipad,0,18.316,5
R_3jv8dkv5pkIe4f3,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,17.712,
R_9NNGTs03HOOrLhz,NameResp_TEXT(55),NameResp_TEXT,55,basket,Dia de Los Muertos ,0,5.058,6
R_9QAIH8o5XKYkAFD,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,6.019,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,3.414,
R_dbuBKRXlnjouSRD,NameResp_TEXT(55),NameResp_TEXT,55,basket,Texas,0,2.819,5
R_81i04UQTtFxOXlz,NameResp_TEXT(55),NameResp_TEXT,55,basket,a ghost ,0,6.394,8
R_aflUaQ1v901DTZb,NameResp_TEXT(55),NameResp_TEXT,55,basket,,0,4.688,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(55),NameResp_TEXT,55,basket,dinosaur,0,5.238,5
R_8nQqGUmR9MT1CTP,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,6.139,
R_0NWkLPKVngfskaV,NameResp_TEXT(56),NameResp_TEXT,56,phone,band,0,1.629,2
R_2tvsWbcRX5R84ap,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,9.201,
R_1TCKelAGYh94Ppr,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,,
R_03dyKKqahwimd1z,NameResp_TEXT(56),NameResp_TEXT,56,phone,chess table,0,9.39,6
R_4I5pqYdhVgOKFKd,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,31.137,
R_1EWCq1k7UFauhNj,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,1.704,
R_81xh6ldt0VxOPHL,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,5.603,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(56),NameResp_TEXT,56,phone,temple,0,1.649,3
R_4T9SzDwjzOtlmrX,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,10.257,
R_eFBfDt4acLjjVQh,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,1.853,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,6.204,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,15.593,
R_9NNGTs03HOOrLhz,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,2.892,
R_9QAIH8o5XKYkAFD,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,3.999,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(56),NameResp_TEXT,56,phone,,0,4.756,
R_dbuBKRXlnjouSRD,NameResp_TEXT(56),NameResp_TEXT,56,phone,white flight,0,1.954,5
R_81i04UQTtFxOXlz,NameResp_TEXT(56),NameResp_TEXT,56,phone,two people at a table ,0,10.745,7
R_aflUaQ1v901DTZb,NameResp_TEXT(56),NameResp_TEXT,56,phone,People sitting at a table,0,10.806,4
R_8cU5NCG2ysTIeFf,NameResp_TEXT(56),NameResp_TEXT,56,phone,bedroom,0,3.076,4
R_8nQqGUmR9MT1CTP,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,3.829,
R_0NWkLPKVngfskaV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,2.628,
R_2tvsWbcRX5R84ap,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,10.639,
R_1TCKelAGYh94Ppr,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,21.658,
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,a face,0,19.239,7
R_03dyKKqahwimd1z,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,face,0,5.121,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,man's face,0,18.41,6
R_1EWCq1k7UFauhNj,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,1.567,
R_81xh6ldt0VxOPHL,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,2.81,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,child in winter clothes,0,3.646,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,teddybear,1,4.477,2
R_eFBfDt4acLjjVQh,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,8.519,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,Face,0,25.284,4
R_3jv8dkv5pkIe4f3,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,17.394,
R_9NNGTs03HOOrLhz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,"a face, two eyes a nose and mouth looking to the left",0,2.395,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,4.289,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,3.478,
R_dbuBKRXlnjouSRD,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,an eye,0,1.547,5
R_81i04UQTtFxOXlz,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,7.51,
R_aflUaQ1v901DTZb,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,4.112,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(57),NameResp_TEXT,57,teddybear,,0,3.001,
R_8nQqGUmR9MT1CTP,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,1.734,8
R_0NWkLPKVngfskaV,NameResp_TEXT(58),NameResp_TEXT,58,schoe,face,0,2.793,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(58),NameResp_TEXT,58,schoe,shoe,0,2.531,7
R_1TCKelAGYh94Ppr,NameResp_TEXT(58),NameResp_TEXT,58,schoe,,0,,
